,frame_index,car_id,car_type,speed
13749,4294,578,car,840.0
13750,4294,580,car,140.0
13751,4294,581,car,240.0
13752,4294,583,car,160.0
13753,4294,585,car,200.0
13754,4294,586,car,140.0
13755,4295,578,car,920.0
13756,4295,581,car,200.0
13757,4295,583,car,180.0
13758,4295,585,car,220.0
13759,4295,586,car,160.0
13760,4296,578,car,1020.0
13761,4296,580,car,140.0
13762,4296,581,car,240.0
13763,4296,583,car,200.0
13764,4296,585,car,200.0
13765,4296,586,car,160.0
13766,4297,578,car,1040.0
13767,4297,580,car,160.0
13768,4297,581,car,280.0
13769,4297,583,car,180.0
13770,4297,585,car,200.0
13771,4297,586,car,160.0
13772,4298,580,car,180.0
13773,4298,581,car,280.0
13774,4298,583,car,160.0
13775,4298,585,car,180.0
13776,4298,586,car,180.0
13777,4299,580,car,180.0
13778,4299,581,car,280.0
13779,4299,583,car,140.0
13780,4299,585,car,180.0
13781,4299,586,car,140.0
13782,4300,580,car,160.0
13783,4300,581,car,320.0
13784,4300,583,car,140.0
13785,4300,585,car,200.0
13786,4301,580,car,160.0
13787,4301,581,car,320.0
13788,4301,583,car,140.0
13789,4301,585,car,180.0
13790,4302,580,car,200.0
13791,4302,581,car,360.0
13792,4302,583,car,160.0
13793,4302,585,car,160.0
13794,4303,580,car,200.0
13795,4303,581,car,380.0
13796,4303,583,car,160.0
13797,4303,585,car,160.0
13798,4304,580,car,200.0
13799,4304,581,car,400.0
13800,4304,583,car,160.0
13801,4304,585,car,160.0
13802,4305,580,car,260.0
13803,4305,581,car,460.0
13804,4305,583,car,140.0
13805,4305,585,car,180.0
13806,4306,580,car,280.0
13807,4306,581,car,480.0
13808,4306,585,car,160.0
13809,4306,586,car,140.0
13810,4307,580,car,260.0
13811,4307,581,car,480.0
13812,4307,583,car,140.0
13813,4307,585,car,140.0
13814,4308,580,car,280.0
13815,4308,581,car,520.0
13816,4308,583,car,140.0
13817,4308,585,car,140.0
13818,4309,580,car,280.0
13819,4309,581,car,580.0
13820,4309,583,car,140.0
13821,4309,585,car,140.0
13822,4309,586,car,140.0
13823,4310,580,car,300.0
13824,4310,581,car,620.0
13825,4310,583,car,140.0
13826,4310,585,car,160.0
13827,4310,586,car,140.0
13828,4311,580,car,320.0
13829,4311,581,car,680.0
13830,4311,583,car,160.0
13831,4311,585,car,140.0
13832,4312,580,car,380.0
13833,4312,581,car,760.0
13834,4312,583,car,140.0
13835,4312,585,car,140.0
13836,4313,580,car,420.0
13837,4313,581,car,760.0
13838,4313,585,car,140.0
13839,4314,580,car,420.0
13840,4314,581,car,820.0
13841,4315,580,car,460.0
13842,4315,581,car,960.0
13843,4315,583,car,160.0
13844,4315,585,car,140.0
13845,4316,580,car,460.0
13846,4316,581,car,1080.0
13847,4316,585,car,140.0
13848,4317,580,car,500.0
13849,4317,581,car,1200.0
13850,4318,580,car,620.0
13851,4318,581,car,1280.0
13852,4318,588,car,300.0
13853,4319,580,car,700.0
13854,4319,588,car,280.0
13855,4320,580,car,760.0
13856,4320,588,car,280.0
13857,4321,580,car,840.0
13858,4321,588,car,260.0
13859,4322,580,car,900.0
13860,4322,588,car,360.0
13861,4323,580,car,1040.0
13862,4323,588,car,460.0
13863,4324,588,car,440.0
13864,4325,588,car,340.0
13865,4326,588,car,340.0
13866,4327,588,car,360.0
13867,4328,588,car,340.0
13868,4329,588,car,300.0
13869,4330,588,car,300.0
13870,4331,588,car,320.0
13871,4332,588,car,340.0
13872,4333,588,car,320.0
13873,4334,588,car,300.0
13874,4335,588,car,280.0
13875,4336,588,car,320.0
13876,4337,588,car,280.0
13877,4338,583,car,140.0
13878,4338,588,car,240.0
13879,4339,588,car,260.0
13880,4340,588,car,240.0
13881,4341,588,car,300.0
13882,4342,588,car,280.0
13883,4343,588,car,200.0
13884,4344,588,car,220.0
13885,4345,588,car,240.0
13886,4346,588,car,260.0
13887,4346,594,car,400.0
13888,4347,588,car,220.0
13889,4347,594,car,420.0
13890,4348,588,car,260.0
13891,4348,594,car,440.0
13892,4349,588,car,240.0
13893,4349,594,car,420.0
13894,4350,588,car,200.0
13895,4350,594,car,380.0
13896,4351,583,car,140.0
13897,4351,588,car,200.0
13898,4351,594,car,360.0
13899,4352,588,car,200.0
13900,4352,594,car,340.0
13901,4353,588,car,220.0
13902,4353,594,car,360.0
13903,4354,588,car,200.0
13904,4354,594,car,320.0
13905,4355,588,car,200.0
13906,4355,594,car,320.0
13907,4355,596,car,260.0
13908,4356,588,car,200.0
13909,4356,594,car,340.0
13910,4356,596,car,240.0
13911,4357,588,car,180.0
13912,4357,594,car,320.0
13913,4357,596,car,240.0
13914,4358,588,car,180.0
13915,4358,594,car,320.0
13916,4358,596,car,240.0
13917,4359,588,car,180.0
13918,4359,594,car,280.0
13919,4359,596,car,260.0
13920,4360,588,car,180.0
13921,4360,594,car,260.0
13922,4360,596,car,260.0
13923,4361,588,car,180.0
13924,4361,594,car,260.0
13925,4361,596,car,220.0
13926,4362,588,car,180.0
13927,4362,594,car,280.0
13928,4362,596,car,200.0
13929,4363,587,car,140.0
13930,4363,588,car,200.0
13931,4363,594,car,300.0
13932,4363,596,car,180.0
13933,4364,587,car,140.0
13934,4364,588,car,180.0
13935,4364,594,car,260.0
13936,4364,596,car,240.0
13937,4365,587,car,160.0
13938,4365,588,car,160.0
13939,4365,594,car,240.0
13940,4365,596,car,220.0
13941,4366,587,car,140.0
13942,4366,588,car,160.0
13943,4366,594,car,260.0
13944,4366,596,car,200.0
13945,4367,587,car,160.0
13946,4367,588,car,180.0
13947,4367,594,car,260.0
13948,4367,596,car,180.0
13949,4368,587,car,160.0
13950,4368,588,car,160.0
13951,4368,594,car,220.0
13952,4368,596,car,160.0
13953,4369,587,car,140.0
13954,4369,588,car,140.0
13955,4369,594,car,200.0
13956,4369,596,car,160.0
13957,4370,587,car,160.0
13958,4370,588,car,140.0
13959,4370,594,car,240.0
13960,4370,596,car,200.0
13961,4371,587,car,180.0
13962,4371,588,car,140.0
13963,4371,594,car,240.0
13964,4371,596,car,180.0
13965,4372,587,car,200.0
13966,4372,588,car,160.0
13967,4372,594,car,200.0
13968,4372,596,car,160.0
13969,4373,587,car,200.0
13970,4373,588,car,160.0
13971,4373,594,car,200.0
13972,4373,596,car,160.0
13973,4374,587,car,220.0
13974,4374,594,car,180.0
13975,4374,596,car,160.0
13976,4375,587,car,240.0
13977,4375,594,car,160.0
13978,4375,596,car,140.0
13979,4376,587,car,260.0
13980,4376,594,car,200.0
13981,4376,596,car,160.0
13982,4377,587,car,260.0
13983,4377,588,car,140.0
13984,4377,594,car,200.0
13985,4377,596,car,160.0
13986,4378,587,car,260.0
13987,4378,588,car,140.0
13988,4378,594,car,180.0
13989,4378,596,car,140.0
13990,4379,587,car,300.0
13991,4379,594,car,160.0
13992,4379,596,car,160.0
13993,4380,587,car,320.0
13994,4380,594,car,160.0
13995,4380,596,car,140.0
13996,4381,587,car,340.0
13997,4381,593,car,160.0
13998,4381,594,car,180.0
13999,4382,587,car,360.0
14000,4382,588,car,140.0
14001,4382,593,car,160.0
14002,4382,594,car,180.0
14003,4383,587,car,360.0
14004,4383,593,car,140.0
14005,4383,594,car,160.0
14006,4384,587,car,380.0
14007,4384,593,car,160.0
14008,4384,594,car,140.0
14009,4385,587,car,420.0
14010,4385,593,car,140.0
14011,4385,594,car,140.0
14012,4386,587,car,500.0
14013,4386,593,car,160.0
14014,4386,594,car,140.0
14015,4386,601,car,280.0
14016,4387,587,car,520.0
14017,4387,593,car,200.0
14018,4387,594,car,160.0
14019,4387,601,car,320.0
14020,4388,587,car,520.0
14021,4388,593,car,200.0
14022,4388,594,car,180.0
14023,4388,601,car,320.0
14024,4388,602,car,340.0
14025,4389,587,car,620.0
14026,4389,593,car,200.0
14027,4389,594,car,160.0
14028,4389,601,car,420.0
14029,4389,602,car,300.0
14030,4390,587,car,660.0
14031,4390,593,car,200.0
14032,4390,601,car,420.0
14033,4390,602,car,260.0
14034,4391,587,car,720.0
14035,4391,593,car,200.0
14036,4391,601,car,380.0
14037,4391,602,car,280.0
14038,4392,587,car,820.0
14039,4392,593,car,240.0
14040,4392,594,car,140.0
14041,4392,601,car,400.0
14042,4392,602,car,260.0
14043,4393,587,car,920.0
14044,4393,593,car,260.0
14045,4393,601,car,360.0
14046,4393,602,car,260.0
14047,4394,587,car,1020.0
14048,4394,593,car,300.0
14049,4394,601,car,320.0
14050,4394,602,car,240.0
14051,4395,587,car,1120.0
14052,4395,593,car,300.0
14053,4395,594,car,140.0
14054,4395,601,car,340.0
14055,4395,602,car,240.0
14056,4396,590,car,140.0
14057,4396,593,car,320.0
14058,4396,594,car,160.0
14059,4396,601,car,340.0
14060,4396,602,car,240.0
14061,4397,589,car,140.0
14062,4397,590,car,160.0
14063,4397,593,car,340.0
14064,4397,601,car,320.0
14065,4397,602,car,260.0
14066,4398,589,car,140.0
14067,4398,590,car,140.0
14068,4398,593,car,340.0
14069,4398,601,car,360.0
14070,4398,602,car,260.0
14071,4399,589,car,140.0
14072,4399,590,car,140.0
14073,4399,593,car,380.0
14074,4399,601,car,300.0
14075,4399,602,car,220.0
14076,4400,590,car,140.0
14077,4400,593,car,440.0
14078,4400,601,car,260.0
14079,4400,602,car,220.0
14080,4401,590,car,180.0
14081,4401,593,car,460.0
14082,4401,601,car,320.0
14083,4401,602,car,220.0
14084,4402,589,car,140.0
14085,4402,590,car,180.0
14086,4402,593,car,480.0
14087,4402,594,car,140.0
14088,4402,601,car,300.0
14089,4402,602,car,200.0
14090,4403,589,car,140.0
14091,4403,590,car,180.0
14092,4403,593,car,540.0
14093,4403,601,car,280.0
14094,4403,602,car,200.0
14095,4404,589,car,160.0
14096,4404,590,car,180.0
14097,4404,593,car,600.0
14098,4404,601,car,260.0
14099,4404,602,car,200.0
14100,4405,589,car,160.0
14101,4405,590,car,200.0
14102,4405,593,car,620.0
14103,4405,601,car,260.0
14104,4405,602,car,180.0
14105,4406,589,car,160.0
14106,4406,590,car,240.0
14107,4406,593,car,720.0
14108,4406,601,car,280.0
14109,4406,602,car,180.0
14110,4407,589,car,160.0
14111,4407,590,car,220.0
14112,4407,593,car,800.0
14113,4407,601,car,280.0
14114,4407,602,car,180.0
14115,4407,604,car,380.0
14116,4408,589,car,200.0
14117,4408,590,car,260.0
14118,4408,591,car,140.0
14119,4408,593,car,860.0
14120,4408,601,car,240.0
14121,4408,602,car,140.0
14122,4408,604,car,340.0
14123,4409,589,car,200.0
14124,4409,590,car,240.0
14125,4409,593,car,980.0
14126,4409,601,car,220.0
14127,4409,602,car,180.0
14128,4409,604,car,320.0
14129,4410,589,car,180.0
14130,4410,590,car,280.0
14131,4410,593,car,1140.0
14132,4410,601,car,240.0
14133,4410,602,car,160.0
14134,4410,604,car,340.0
14135,4411,589,car,220.0
14136,4411,590,car,340.0
14137,4411,601,car,220.0
14138,4411,602,car,140.0
14139,4411,604,car,340.0
14140,4412,589,car,240.0
14141,4412,590,car,360.0
14142,4412,601,car,200.0
14143,4412,602,car,160.0
14144,4412,604,car,320.0
14145,4413,589,car,240.0
14146,4413,590,car,340.0
14147,4413,601,car,200.0
14148,4413,602,car,160.0
14149,4413,604,car,300.0
14150,4414,589,car,240.0
14151,4414,590,car,320.0
14152,4414,591,car,140.0
14153,4414,601,car,200.0
14154,4414,602,car,140.0
14155,4414,604,car,320.0
14156,4415,589,car,240.0
14157,4415,590,car,420.0
14158,4415,591,car,140.0
14159,4415,601,car,220.0
14160,4415,602,car,160.0
14161,4415,604,car,300.0
14162,4416,589,car,280.0
14163,4416,590,car,520.0
14164,4416,591,car,140.0
14165,4416,601,car,240.0
14166,4416,602,car,140.0
14167,4416,604,car,260.0
14168,4417,589,car,300.0
14169,4417,590,car,500.0
14170,4417,601,car,200.0
14171,4417,604,car,260.0
14172,4418,589,car,320.0
14173,4418,590,car,560.0
14174,4418,601,car,180.0
14175,4418,602,car,140.0
14176,4418,604,car,280.0
14177,4419,589,car,360.0
14178,4419,590,car,600.0
14179,4419,591,car,140.0
14180,4419,601,car,200.0
14181,4419,604,car,280.0
14182,4420,589,car,320.0
14183,4420,590,car,660.0
14184,4420,591,car,160.0
14185,4420,601,car,200.0
14186,4420,604,car,240.0
14187,4421,589,car,340.0
14188,4421,590,car,760.0
14189,4421,591,car,180.0
14190,4421,592,car,140.0
14191,4421,601,car,180.0
14192,4421,604,car,220.0
14193,4422,589,car,380.0
14194,4422,590,car,860.0
14195,4422,591,car,160.0
14196,4422,601,car,200.0
14197,4422,602,car,140.0
14198,4422,604,car,220.0
14199,4423,589,car,400.0
14200,4423,590,car,920.0
14201,4423,591,car,140.0
14202,4423,601,car,220.0
14203,4423,604,car,200.0
14204,4424,589,car,440.0
14205,4424,590,car,1020.0
14206,4424,591,car,160.0
14207,4424,601,car,180.0
14208,4424,604,car,180.0
14209,4425,589,car,500.0
14210,4425,590,car,1080.0
14211,4425,591,car,200.0
14212,4425,601,car,160.0
14213,4425,604,car,200.0
14214,4426,589,car,560.0
14215,4426,591,car,200.0
14216,4426,601,car,160.0
14217,4426,604,car,180.0
14218,4427,589,car,580.0
14219,4427,591,car,160.0
14220,4427,601,car,160.0
14221,4427,604,car,160.0
14222,4428,589,car,600.0
14223,4428,591,car,160.0
14224,4428,601,car,140.0
14225,4428,604,car,180.0
14226,4429,589,car,660.0
14227,4429,591,car,200.0
14228,4429,601,car,140.0
14229,4429,604,car,220.0
14230,4430,589,car,760.0
14231,4430,591,car,240.0
14232,4430,592,car,140.0
14233,4430,601,car,160.0
14234,4430,604,car,220.0
14235,4431,589,car,840.0
14236,4431,591,car,260.0
14237,4431,592,car,140.0
14238,4431,601,car,200.0
14239,4431,604,car,180.0
14240,4432,589,car,880.0
14241,4432,591,car,200.0
14242,4432,601,car,160.0
14243,4432,604,car,140.0
14244,4433,589,car,920.0
14245,4433,591,car,220.0
14246,4433,604,car,160.0
14247,4434,589,car,1060.0
14248,4434,591,car,260.0
14249,4434,601,car,140.0
14250,4434,604,car,180.0
14251,4435,589,car,1220.0
14252,4435,591,car,260.0
14253,4435,592,car,140.0
14254,4435,601,car,160.0
14255,4435,604,car,140.0
14256,4436,589,car,1340.0
14257,4436,591,car,260.0
14258,4436,592,car,140.0
14259,4436,601,car,140.0
14260,4436,604,car,140.0
14261,4437,591,car,260.0
14262,4437,592,car,140.0
14263,4437,601,car,140.0
14264,4437,604,car,140.0
14265,4437,608,car,320.0
14266,4438,591,car,280.0
14267,4438,592,car,140.0
14268,4438,601,car,140.0
14269,4438,604,car,140.0
14270,4438,608,car,440.0
14271,4439,591,car,300.0
14272,4439,592,car,140.0
14273,4439,608,car,440.0
14274,4440,591,car,320.0
14275,4440,592,car,140.0
14276,4440,601,car,140.0
14277,4440,608,car,440.0
14278,4441,591,car,340.0
14279,4441,592,car,160.0
14280,4441,604,car,140.0
14281,4441,608,car,400.0
14282,4442,591,car,340.0
14283,4442,592,car,180.0
14284,4442,595,car,140.0
14285,4442,608,car,320.0
14286,4443,591,car,360.0
14287,4443,592,car,160.0
14288,4443,595,car,160.0
14289,4443,601,car,140.0
14290,4443,608,car,360.0
14291,4444,591,car,380.0
14292,4444,592,car,160.0
14293,4444,595,car,160.0
14294,4444,608,car,380.0
14295,4445,591,car,400.0
14296,4445,592,car,180.0
14297,4445,595,car,160.0
14298,4445,604,car,140.0
14299,4445,608,car,360.0
14300,4446,591,car,440.0
14301,4446,592,car,200.0
14302,4446,595,car,160.0
14303,4446,608,car,340.0
14304,4447,591,car,440.0
14305,4447,592,car,200.0
14306,4447,595,car,180.0
14307,4447,608,car,360.0
14308,4448,591,car,440.0
14309,4448,592,car,180.0
14310,4448,595,car,180.0
14311,4448,608,car,340.0
14312,4449,591,car,480.0
14313,4449,592,car,200.0
14314,4449,595,car,200.0
14315,4449,608,car,300.0
14316,4450,591,car,540.0
14317,4450,592,car,220.0
14318,4450,595,car,220.0
14319,4450,608,car,300.0
14320,4451,591,car,560.0
14321,4451,592,car,220.0
14322,4451,595,car,200.0
14323,4451,604,car,140.0
14324,4451,608,car,320.0
14325,4452,591,car,600.0
14326,4452,592,car,240.0
14327,4452,595,car,220.0
14328,4452,608,car,300.0
14329,4452,610,car,320.0
14330,4453,591,car,620.0
14331,4453,592,car,260.0
14332,4453,595,car,260.0
14333,4453,608,car,280.0
14334,4453,610,car,300.0
14335,4454,591,car,680.0
14336,4454,592,car,260.0
14337,4454,595,car,280.0
14338,4454,599,car,140.0
14339,4454,608,car,260.0
14340,4454,610,car,260.0
14341,4455,591,car,680.0
14342,4455,592,car,260.0
14343,4455,595,car,280.0
14344,4455,608,car,260.0
14345,4455,610,car,260.0
14346,4456,591,car,700.0
14347,4456,592,car,260.0
14348,4456,595,car,280.0
14349,4456,597,car,140.0
14350,4456,608,car,260.0
14351,4456,610,car,280.0
14352,4457,591,car,820.0
14353,4457,592,car,280.0
14354,4457,595,car,300.0
14355,4457,597,car,160.0
14356,4457,599,car,140.0
14357,4457,608,car,260.0
14358,4457,610,car,260.0
14359,4458,591,car,880.0
14360,4458,592,car,320.0
14361,4458,595,car,320.0
14362,4458,599,car,140.0
14363,4458,608,car,240.0
14364,4458,610,car,240.0
14365,4459,591,car,960.0
14366,4459,592,car,340.0
14367,4459,595,car,380.0
14368,4459,597,car,140.0
14369,4459,599,car,140.0
14370,4459,608,car,240.0
14371,4459,610,car,220.0
14372,4460,591,car,960.0
14373,4460,592,car,340.0
14374,4460,595,car,440.0
14375,4460,597,car,160.0
14376,4460,599,car,140.0
14377,4460,608,car,240.0
14378,4460,610,car,200.0
14379,4461,592,car,340.0
14380,4461,595,car,460.0
14381,4461,597,car,160.0
14382,4461,599,car,140.0
14383,4461,608,car,220.0
14384,4461,610,car,220.0
14385,4462,592,car,380.0
14386,4462,595,car,460.0
14387,4462,597,car,160.0
14388,4462,599,car,140.0
14389,4462,608,car,260.0
14390,4462,610,car,200.0
14391,4463,592,car,380.0
14392,4463,595,car,500.0
14393,4463,597,car,160.0
14394,4463,599,car,140.0
14395,4463,608,car,240.0
14396,4463,610,car,200.0
14397,4464,592,car,400.0
14398,4464,595,car,560.0
14399,4464,597,car,160.0
14400,4464,599,car,160.0
14401,4464,608,car,200.0
14402,4464,610,car,200.0
14403,4465,592,car,440.0
14404,4465,595,car,600.0
14405,4465,597,car,180.0
14406,4465,599,car,180.0
14407,4465,608,car,200.0
14408,4465,610,car,200.0
14409,4466,592,car,460.0
14410,4466,595,car,640.0
14411,4466,597,car,200.0
14412,4466,599,car,200.0
14413,4466,608,car,220.0
14414,4466,610,car,220.0
14415,4467,592,car,460.0
14416,4467,595,car,720.0
14417,4467,597,car,180.0
14418,4467,599,car,160.0
14419,4467,608,car,240.0
14420,4467,610,car,180.0
14421,4468,592,car,480.0
14422,4468,595,car,820.0
14423,4468,597,car,200.0
14424,4468,599,car,180.0
14425,4468,608,car,200.0
14426,4468,610,car,160.0
14427,4469,592,car,560.0
14428,4469,595,car,920.0
14429,4469,597,car,220.0
14430,4469,599,car,240.0
14431,4469,608,car,180.0
14432,4469,610,car,140.0
14433,4470,592,car,580.0
14434,4470,595,car,1020.0
14435,4470,597,car,200.0
14436,4470,599,car,240.0
14437,4470,608,car,200.0
14438,4470,610,car,140.0
14439,4471,592,car,580.0
14440,4471,595,car,1140.0
14441,4471,597,car,200.0
14442,4471,599,car,200.0
14443,4471,608,car,200.0
14444,4471,610,car,160.0
14445,4472,592,car,620.0
14446,4472,597,car,220.0
14447,4472,599,car,220.0
14448,4472,608,car,180.0
14449,4472,610,car,160.0
14450,4473,592,car,680.0
14451,4473,597,car,240.0
14452,4473,599,car,260.0
14453,4473,608,car,160.0
14454,4473,610,car,140.0
14455,4474,592,car,720.0
14456,4474,597,car,240.0
14457,4474,599,car,260.0
14458,4474,608,car,160.0
14459,4474,610,car,140.0
14460,4475,592,car,780.0
14461,4475,597,car,280.0
14462,4475,599,car,260.0
14463,4475,608,car,180.0
14464,4475,610,car,160.0
14465,4476,592,car,860.0
14466,4476,597,car,280.0
14467,4476,599,car,320.0
14468,4476,608,car,160.0
14469,4476,610,car,140.0
14470,4477,592,car,920.0
14471,4477,597,car,260.0
14472,4477,599,car,320.0
14473,4477,608,car,160.0
14474,4477,610,car,160.0
14475,4478,592,car,980.0
14476,4478,597,car,280.0
14477,4478,599,car,300.0
14478,4478,608,car,160.0
14479,4478,610,car,160.0
14480,4479,597,car,320.0
14481,4479,599,car,360.0
14482,4479,608,car,180.0
14483,4480,597,car,340.0
14484,4480,599,car,380.0
14485,4480,608,car,160.0
14486,4481,597,car,300.0
14487,4481,599,car,400.0
14488,4481,605,car,140.0
14489,4482,597,car,360.0
14490,4482,599,car,420.0
14491,4482,605,car,140.0
14492,4482,608,car,160.0
14493,4482,615,car,480.0
14494,4483,597,car,400.0
14495,4483,599,car,460.0
14496,4483,608,car,160.0
14497,4483,615,car,420.0
14498,4484,597,car,360.0
14499,4484,599,car,500.0
14500,4484,608,car,140.0
14501,4484,615,car,360.0
14502,4485,597,car,400.0
14503,4485,599,car,560.0
14504,4485,615,car,380.0
14505,4486,597,car,460.0
14506,4486,599,car,560.0
14507,4486,606,car,140.0
14508,4486,615,car,420.0
14509,4487,597,car,460.0
14510,4487,599,car,600.0
14511,4487,605,car,140.0
14512,4487,608,car,140.0
14513,4487,615,car,440.0
14514,4488,597,car,480.0
14515,4488,599,car,700.0
14516,4488,605,car,140.0
14517,4488,608,car,160.0
14518,4488,615,car,380.0
14519,4489,597,car,520.0
14520,4489,599,car,760.0
14521,4489,605,car,140.0
14522,4489,608,car,140.0
14523,4489,615,car,340.0
14524,4490,597,car,540.0
14525,4490,599,car,840.0
14526,4490,605,car,140.0
14527,4490,615,car,300.0
14528,4491,597,car,560.0
14529,4491,599,car,880.0
14530,4491,605,car,140.0
14531,4491,615,car,340.0
14532,4492,597,car,600.0
14533,4492,599,car,960.0
14534,4492,605,car,140.0
14535,4492,615,car,340.0
14536,4493,597,car,660.0
14537,4493,599,car,1100.0
14538,4493,605,car,160.0
14539,4493,606,car,160.0
14540,4493,615,car,300.0
14541,4494,597,car,700.0
14542,4494,599,car,1220.0
14543,4494,605,car,180.0
14544,4494,606,car,160.0
14545,4494,615,car,280.0
14546,4495,597,car,720.0
14547,4495,605,car,180.0
14548,4495,606,car,160.0
14549,4495,608,car,140.0
14550,4495,615,car,280.0
14551,4496,597,car,780.0
14552,4496,605,car,200.0
14553,4496,606,car,160.0
14554,4496,615,car,280.0
14555,4497,597,car,860.0
14556,4497,605,car,200.0
14557,4497,606,car,160.0
14558,4497,615,car,260.0
14559,4498,597,car,920.0
14560,4498,605,car,200.0
14561,4498,606,car,180.0
14562,4498,607,car,140.0
14563,4498,615,car,260.0
14564,4499,597,car,1000.0
14565,4499,605,car,220.0
14566,4499,606,car,200.0
14567,4499,615,car,300.0
14568,4500,597,car,1020.0
14569,4500,605,car,240.0
14570,4500,606,car,200.0
14571,4500,615,car,320.0
14572,4501,605,car,240.0
14573,4501,606,car,200.0
14574,4501,607,car,140.0
14575,4501,615,car,280.0
14576,4502,605,car,280.0
14577,4502,606,car,220.0
14578,4502,615,car,240.0
14579,4503,605,car,280.0
14580,4503,606,car,240.0
14581,4503,607,car,140.0
14582,4503,615,car,200.0
14583,4504,605,car,280.0
14584,4504,606,car,260.0
14585,4504,607,car,140.0
14586,4504,615,car,220.0
14587,4505,605,car,280.0
14588,4505,606,car,280.0
14589,4505,607,car,140.0
14590,4505,615,car,240.0
14591,4506,605,car,320.0
14592,4506,606,car,260.0
14593,4506,607,car,140.0
14594,4506,615,car,220.0
14595,4507,605,car,360.0
14596,4507,606,car,280.0
14597,4507,607,car,160.0
14598,4507,615,car,220.0
14599,4508,605,car,360.0
14600,4508,606,car,300.0
14601,4508,607,car,180.0
14602,4509,605,car,380.0
14603,4509,606,car,340.0
14604,4509,607,car,180.0
14605,4509,615,car,180.0
14606,4509,617,car,280.0
14607,4510,605,car,400.0
14608,4510,606,car,380.0
14609,4510,607,car,180.0
14610,4510,617,car,280.0
14611,4511,605,car,420.0
14612,4511,606,car,400.0
14613,4511,607,car,180.0
14614,4511,615,car,160.0
14615,4511,617,car,260.0
14616,4512,605,car,480.0
14617,4512,606,car,420.0
14618,4512,607,car,180.0
14619,4512,615,car,160.0
14620,4512,617,car,260.0
14621,4513,605,car,520.0
14622,4513,606,car,460.0
14623,4513,607,car,200.0
14624,4513,615,car,200.0
14625,4513,617,car,260.0
14626,4514,605,car,520.0
14627,4514,606,car,480.0
14628,4514,607,car,200.0
14629,4514,615,car,200.0
14630,4514,617,car,240.0
14631,4515,605,car,580.0
14632,4515,606,car,520.0
14633,4515,607,car,220.0
14634,4515,615,car,180.0
14635,4515,617,car,220.0
14636,4516,605,car,640.0
14637,4516,606,car,580.0
14638,4516,607,car,200.0
14639,4516,615,car,160.0
14640,4516,617,car,220.0
14641,4516,619,car,420.0
14642,4517,605,car,660.0
14643,4517,606,car,660.0
14644,4517,607,car,200.0
14645,4517,615,car,160.0
14646,4517,617,car,200.0
14647,4517,619,car,460.0
14648,4518,605,car,720.0
14649,4518,606,car,720.0
14650,4518,607,car,260.0
14651,4518,612,car,140.0
14652,4518,615,car,160.0
14653,4518,617,car,220.0
14654,4518,619,car,460.0
14655,4519,605,car,780.0
14656,4519,606,car,760.0
14657,4519,607,car,260.0
14658,4519,612,car,160.0
14659,4519,615,car,140.0
14660,4519,617,car,220.0
14661,4519,619,car,460.0
14662,4520,605,car,900.0
14663,4520,606,car,880.0
14664,4520,607,car,240.0
14665,4520,612,car,140.0
14666,4520,615,car,140.0
14667,4520,617,car,200.0
14668,4520,619,car,460.0
14669,4521,605,car,1000.0
14670,4521,606,car,980.0
14671,4521,607,car,260.0
14672,4521,612,car,140.0
14673,4521,615,car,140.0
14674,4521,617,car,180.0
14675,4521,619,car,400.0
14676,4522,605,car,1100.0
14677,4522,606,car,1040.0
14678,4522,607,car,300.0
14679,4522,612,car,140.0
14680,4522,615,car,140.0
14681,4522,617,car,160.0
14682,4522,619,car,340.0
14683,4523,605,car,1220.0
14684,4523,607,car,260.0
14685,4523,612,car,160.0
14686,4523,615,car,140.0
14687,4523,617,car,180.0
14688,4523,619,car,400.0
14689,4524,605,car,1340.0
14690,4524,607,car,300.0
14691,4524,612,car,200.0
14692,4524,615,car,160.0
14693,4524,617,car,180.0
14694,4524,619,car,400.0
14695,4525,607,car,320.0
14696,4525,612,car,180.0
14697,4525,615,car,140.0
14698,4525,617,car,180.0
14699,4525,619,car,360.0
14700,4526,607,car,320.0
14701,4526,612,car,180.0
14702,4526,617,car,140.0
14703,4526,619,car,360.0
14704,4527,607,car,340.0
14705,4527,612,car,180.0
14706,4527,615,car,140.0
14707,4527,617,car,160.0
14708,4527,619,car,340.0
14709,4528,607,car,340.0
14710,4528,612,car,200.0
14711,4528,615,car,140.0
14712,4528,617,car,160.0
14713,4528,619,car,340.0
14714,4529,607,car,400.0
14715,4529,612,car,220.0
14716,4529,617,car,140.0
14717,4529,619,car,300.0
14718,4530,607,car,400.0
14719,4530,612,car,240.0
14720,4530,617,car,160.0
14721,4530,619,car,280.0
14722,4531,607,car,420.0
14723,4531,612,car,240.0
14724,4531,615,car,140.0
14725,4531,617,car,160.0
14726,4531,619,car,320.0
14727,4532,607,car,460.0
14728,4532,612,car,240.0
14729,4532,617,car,140.0
14730,4532,619,car,320.0
14731,4533,607,car,460.0
14732,4533,612,car,280.0
14733,4533,617,car,140.0
14734,4533,619,car,260.0
14735,4534,607,car,460.0
14736,4534,612,car,260.0
14737,4534,619,car,260.0
14738,4535,607,car,500.0
14739,4535,612,car,260.0
14740,4535,619,car,260.0
14741,4536,607,car,540.0
14742,4536,612,car,300.0
14743,4536,619,car,260.0
14744,4537,607,car,580.0
14745,4537,612,car,320.0
